from,to,edge
mAcon1,Tom40,1
mAcon1,Tom7,1
mAcon1,Urod,1
mAcon1,UQCR-14,1
mAcon1,UQCR-6.4,1
mAcon1,UQCR-C1,1
mAcon1,UQCR-C2,1
mAcon1,UQCR-Q,1
Acsl,COX6B,1
Acsl,Eno,1
Act5C,alc,1
Act5C,alphaTub84B,1
Act5C,Ank2,1
Act5C,Atg8a,1
Act5C,awd,1
Act5C,betaTub56D,1
Act5C,brat,1
Act5C,Calr,1
Act5C,CaMKII,1
Act5C,cathD,1
Act5C,Cchl,1
Act5C,CG10077,1
Act5C,CG11360,1
Act5C,CG12822,1
Act5C,Ypel,1
Act5C,CG1927,1
Act5C,CG2852,1
Act5C,HINT1,1
Act5C,CG2918,1
Act5C,CG31808,1
Act5C,Dpm3,1
Act5C,CG3662,1
Act5C,CG3793,1
Act5C,OtopLa,1
Act5C,CG42724,1
Act5C,CG43324,1
Act5C,CG4577,1
Act5C,CG6329,1
Act5C,CG9005,1
Act5C,CG9328,1
Act5C,CG9391,1
Act5C,CG9813,1
Act5C,cindr,1
Act5C,CNBP,1
Act5C,cpx,1
Act5C,ctp,1
Act5C,Cyp1,1
Act5C,Cyt-c-p,1
Act5C,Df31,1
Act5C,eEF1alpha1,1
Act5C,eEF1alpha2,1
Act5C,eEF1beta,1
Act5C,eIF3f1,1
Act5C,eIF3m,1
Act5C,Eip75B,1
Act5C,elav,1
Act5C,ERp60,1
Act5C,Fas1,1
Act5C,fax,1
Act5C,Fer1HCH,1
Act5C,Fis1,1
Act5C,fne,1
Act5C,Gapdh1,1
Act5C,Hel25E,1
Act5C,His4r,1
Act5C,HmgD,1
Act5C,Hrb27C,1
Act5C,Hsc70-3,1
Act5C,IA-2,1
Act5C,Jafrac1,1
Act5C,l(1)G0320,1
Act5C,lola,1
Act5C,Mnn1,1
Act5C,Msp300,1
Act5C,Nacalpha,1
Act5C,nAChRalpha5,1
Act5C,Nipsnap,1
Act5C,Nlp,1
Act5C,nrv3,1
Act5C,nSyb,1
Act5C,NUCB1,1
Act5C,pAbp,1
Act5C,Pdi,1
Act5C,Pgk,1
Act5C,PPP4R2r,1
Act5C,Pur-alpha,1
Act5C,Rack1,1
Act5C,Rbp1-like,1
Act5C,Rbp9,1
Act5C,rin,1
Act5C,Rm62,1
Act5C,RNASEK,1
Act5C,RpL10Ab,1
Act5C,RpL12,1
Act5C,RpL13,1
Act5C,RpL13A,1
Act5C,RpL14,1
Act5C,RpL17,1
Act5C,RpL18,1
Act5C,RpL18A,1
Act5C,RpL21,1
Act5C,RpL22,1
Act5C,RpL23A,1
Act5C,RpL26,1
Act5C,RpL27,1
Act5C,RpL27A,1
Act5C,RpL3,1
Act5C,RpL30,1
Act5C,RpL31,1
Act5C,RpL32,1
Act5C,RpL35,1
Act5C,RpL35A,1
Act5C,RpL39,1
Act5C,RpL4,1
Act5C,RpL5,1
Act5C,RpL6,1
Act5C,RpL7,1
Act5C,RpL7A,1
Act5C,RpL8,1
Act5C,RpL9,1
Act5C,RpLP0,1
Act5C,RpLP1,1
Act5C,RpLP2,1
Act5C,RpS10b,1
Act5C,RpS11,1
Act5C,RpS12,1
Act5C,RpS13,1
Act5C,RpS14a,1
Act5C,RpS14b,1
Act5C,RpS15,1
Act5C,RpS15Aa,1
Act5C,RpS16,1
Act5C,RpS17,1
Act5C,RpS19a,1
Act5C,RpS2,1
Act5C,RpS20,1
Act5C,RpS21,1
Act5C,RpS23,1
Act5C,RpS24,1
Act5C,RpS28b,1
Act5C,RpS29,1
Act5C,RpS3,1
Act5C,RpS30,1
Act5C,RpS3A,1
Act5C,RpS4,1
Act5C,RpS5a,1
Act5C,RpS6,1
Act5C,RpS8,1
Act5C,RpS9,1
Act5C,Sap47,1
Act5C,Sh,1
Act5C,shi,1
Act5C,sif,1
Act5C,sky,1
Act5C,slo,1
Act5C,Sumo,1
Act5C,Snap25,1
Act5C,Spn,1
Act5C,Spred,1
Act5C,sqd,1
Act5C,sta,1
Act5C,Su(var)205,1
Act5C,svr,1
Act5C,Syp,1
Act5C,Syt7,1
Act5C,Syx1A,1
Act5C,Tctp,1
Act5C,TM4SF,1
Act5C,Uhg5,1
Act5C,unc-13,1
Act5C,Unr,1
Act5C,Vha13,1
Act5C,Vha14-1,1
Act5C,Vha16-1,1
Act5C,Vha36-1,1
Act5C,Vha44,1
Act5C,Vha68-1,1
Act5C,viaf,1
Act5C,Xrp1,1
Act5C,yps,1
Act5C,ytr,1
Acyp2,AP-2sigma,1
Acyp2,Atg8a,1
Acyp2,ATPsynCF6,1
Acyp2,ATPsynD,1
Acyp2,ATPsynO,1
Acyp2,CG10340,1
Acyp2,CG1265,1
Acyp2,CG14767,1
Acyp2,CG42361,1
Acyp2,CG7582,1
Acyp2,Cisd2,1
Acyp2,COX7C,1
Acyp2,Cyt-c-p,1
Acyp2,Dic1,1
Acyp2,Drat,1
Acyp2,elm,1
Acyp2,Eno,1
Acyp2,Fkbp12,1
Acyp2,Gbeta5,1
Acyp2,Glut4EF,1
Acyp2,Gpdh1,1
Acyp2,Gs1,1
Acyp2,mRpL28,1
Acyp2,ND-18,1
Acyp2,ND-19,1
Acyp2,ND-24,1
Acyp2,ND-30,1
Acyp2,ND-42,1
Acyp2,NP15.6,1
Acyp2,Pfdn1,1
Acyp2,Pfdn6,1
Acyp2,Pgk,1
Acyp2,porin,1
Acyp2,QIL1,1
Acyp2,Scsalpha1,1
Acyp2,SkpA,1
Acyp2,TfIIA-S,1
Acyp2,Tpi,1
Acyp2,Trx-2,1
Acyp2,UQCR-11,1
Acyp2,UQCR-14,1
Acyp2,veli,1
Acyp2,Vha14-1,1
Acyp2,Vha36-1,1
AdipoR,AP-2sigma,1
AdipoR,CG1265,1
AdipoR,CG14767,1
AdipoR,CG31808,1
AdipoR,CG3793,1
AdipoR,CG3860,1
AdipoR,CG42361,1
AdipoR,CG7407,1
AdipoR,Ae2,1
AdipoR,Dic1,1
AdipoR,elm,1
AdipoR,sotv,1
AdipoR,Gapdh2,1
AdipoR,Gbeta5,1
AdipoR,Glut4EF,1
AdipoR,GlyP,1
AdipoR,Hasp,1
AdipoR,jdp,1
AdipoR,jim,1
AdipoR,Idh3a,1
AdipoR,l(2)k14505,1
AdipoR,Mlf,1
AdipoR,mRpL24,1
AdipoR,Pgi,1
AdipoR,Pgk,1
AdipoR,Pglym78,1
AdipoR,Pis,1
AdipoR,porin,1
AdipoR,Rab3,1
AdipoR,ringer,1
AdipoR,Scsalpha1,1
AdipoR,SkpA,1
AdipoR,sra,1
AdipoR,TfIIA-S,1
AdipoR,Tpi,1
AdipoR,Trs31,1
AdipoR,Trx-2,1
AdipoR,veli,1
AdipoR,Vha13,1
AdipoR,Vha16-1,1
AdipoR,Vha36-1,1
AdipoR,Vha68-1,1
AdipoR,Yippee,1
AdSS,AP-2sigma,1
AdSS,Atg8a,1
AdSS,bsk,1
AdSS,Cbp20,1
AdSS,Cds,1
AdSS,CG10098,1
AdSS,CG10340,1
AdSS,CG11151,1
AdSS,CG11658,1
AdSS,CG1265,1
AdSS,CG14207,1
AdSS,CG14767,1
AdSS,CG16935,1
AdSS,CG17294,1
AdSS,CG17841,1
AdSS,CG32485,1
AdSS,CG3262,1
AdSS,CG42361,1
AdSS,CG7407,1
AdSS,ReepB,1
AdSS,sordd1,1
AdSS,Dic1,1
AdSS,E2f1,1
AdSS,Gapdh2,1
AdSS,Glut4EF,1
AdSS,GlyP,1
AdSS,Inos,1
AdSS,mRpL30,1
AdSS,P5cr,1
AdSS,Pcd,1
AdSS,Pcmt,1
AdSS,Pgi,1
AdSS,Pis,1
AdSS,prel,1
AdSS,Rab3,1
AdSS,rdgB,1
AdSS,robl,1
AdSS,Scsalpha1,1
AdSS,SkpA,1
AdSS,TfIIA-S,1
AdSS,veli,1
AdSS,VhaAC45,1
Adk3,ATPsynG,1
Adk3,CG11752,1
Adk3,CG14757,1
Adk3,CG9034,1
Adk3,ND-B12,1
Adk3,ND-PDSW,1
Adk3,Yeti,1
Aef1,CG1265,1
AIMP3,AP-2sigma,1
AIMP3,Atg18b,1
AIMP3,Atg8a,1
AIMP3,CG11658,1
AIMP3,CG1265,1
AIMP3,CG12822,1
AIMP3,CG17294,1
AIMP3,CG31808,1
AIMP3,CG3662,1
AIMP3,CG3793,1
AIMP3,CG42361,1
AIMP3,CG7582,1
AIMP3,sordd1,1
AIMP3,Cyt-c-p,1
AIMP3,Droj2,1
AIMP3,Dscam2,1
AIMP3,elm,1
AIMP3,gammaSnap1,1
AIMP3,Gapdh1,1
AIMP3,Gapdh2,1
AIMP3,Gbeta5,1
AIMP3,Glut4EF,1
AIMP3,Gycalpha99B,1
AIMP3,Mlf,1
AIMP3,ND-B18,1
AIMP3,Pgi,1
AIMP3,Pgk,1
AIMP3,Pglym78,1
AIMP3,Pis,1
AIMP3,porin,1
AIMP3,prel,1
AIMP3,PyK,1
AIMP3,Rab2,1
AIMP3,Rab3,1
AIMP3,ringer,1
AIMP3,Sap47,1
AIMP3,SkpA,1
AIMP3,sra,1
AIMP3,TfIIA-S,1
AIMP3,TM4SF,1
AIMP3,Tpi,1
AIMP3,Tsp97E,1
AIMP3,unc-13,1
AIMP3,UQCR-14,1
AIMP3,veli,1
AIMP3,Vha100-1,1
AIMP3,Vha13,1
AIMP3,Vha14-1,1
AIMP3,Vha16-1,1
AIMP3,Vha36-1,1
AIMP3,Vha55,1
AIMP3,Vha68-1,1
AIMP3,VhaAC39-1,1
AIMP3,VhaM9.7-a,1
AIMP3,VhaSFD,1
AIMP3,Yippee,1
Alas,CG33199,1
Alas,Sod2,1
alc,alphaSnap,1
alc,Ank2,1
alc,AP-2sigma,1
alc,Argk1,1
alc,Atg18b,1
alc,Atg8a,1
alc,Atox1,1
alc,Atpalpha,1
alc,ATPsynC,1
alc,ATPsynD,1
alc,ATPsyndelta,1
alc,ATPsynE,1
alc,ATPsynF,1
alc,ATPsyngamma,1
alc,ATPsynO,1
alc,BI-1,1
alc,Blos1,1
alc,blw,1
alc,brat,1
alc,bsk,1
alc,CaMKII,1
alc,CanB,1
alc,cathD,1
alc,Cbp53E,1
alc,Cchl,1
alc,Cdk5alpha,1
alc,CG10077,1
alc,CG10340,1
alc,CG10508,1
alc,CG10561,1
alc,CG11035,1
alc,CG11050,1
alc,CG11360,1
alc,CG1161,1
alc,CG11658,1
alc,CG11752,1
alc,Pdhb,1
alc,CG12822,1
alc,CG13623,1
alc,CG13760,1
alc,CG14591,1
alc,Coa8,1
alc,Ypel,1
alc,CG15432,1
alc,CG15916,1
alc,CG16935,1
alc,CG17734,1
alc,CG2017,1
alc,CG31808,1
alc,CG32109,1
alc,CG32267,1
alc,CG32278,1
alc,CG34132,1
alc,CG34159,1
alc,CG3662,1
alc,CG3719,1
alc,CG3793,1
alc,CG3955,1
alc,CG42392,1
alc,CG42724,1
alc,CG42813,1
alc,CG45049,1
alc,CG4678,1
alc,CG5934,1
alc,CG6329,1
alc,Prps,1
alc,CG6770,1
alc,CG7407,1
alc,CG7430,1
alc,CG7582,1
alc,CG7630,1
alc,CG7781,1
alc,CG7990,1
alc,CG8187,1
alc,CG8245,1
alc,Naa80,1
alc,sordd1,1
alc,CG9005,1
alc,CG9328,1
alc,CG9399,1
alc,chrb,1
alc,Cisd2,1
alc,CkIalpha,1
alc,CNBP,1
alc,comt,1
alc,COX4,1
alc,COX5A,1
alc,COX5B,1
alc,COX6B,1
alc,COX7A,1
alc,COX7C,1
alc,COX8,1
alc,cpx,1
alc,lncRNA:CR30055,1
alc,lncRNA:CR31451,1
alc,Csp,1
alc,ctp,1
alc,Cyp1,1
alc,cype,1
alc,Cyt-c-p,1
alc,Dic1,1
alc,DopEcR,1
alc,Drat,1
alc,eEF1alpha1,1
alc,eEF1alpha2,1
alc,eIF3m,1
alc,eIF4EHP,1
alc,elav,1
alc,elm,1
alc,EMRE,1
alc,Eno,1
alc,Fas1,1
alc,Fis1,1
alc,fne,1
alc,fok,1
alc,fs(1)h,1
alc,ftz-f1,1
alc,fwe,1
alc,gammaSnap1,1
alc,Gapdh1,1
alc,Gapdh2,1
alc,Gbeta5,1
alc,Ggamma1,1
alc,ghi,1
alc,Glut4EF,1
alc,Gpdh1,1
alc,Grx1,1
alc,Gs1,1
alc,Gycalpha99B,1
alc,Hasp,1
alc,Hrb27C,1
alc,Idh3b,1
alc,igl,1
alc,jagn,1
alc,jim,1
alc,kcc,1
alc,kdn,1
alc,Ktl,1
alc,Idh3a,1
alc,Pdha,1
alc,l(2)k14505,1
alc,lap,1
alc,levy,1
alc,lola,1
alc,LTV1,1
alc,MagR,1
alc,Men-b,1
alc,MESK2,1
alc,MFS17,1
alc,mge,1
alc,Mlf,1
alc,mlt,1
alc,mmd,1
alc,Mob2,1
alc,Mpcp2,1
alc,lncRNA:CR34335,1
alc,mRpL28,1
alc,Msp300,1
alc,nAChRalpha5,1
alc,ND-13A,1
alc,ND-13B,1
alc,ND-15,1
alc,ND-18,1
alc,ND-19,1
alc,ND-20,1
alc,ND-30,1
alc,ND-42,1
alc,ND-ACP,1
alc,ND-ASHI,1
alc,ND-B14,1
alc,ND-B14.5A,1
alc,ND-B15,1
alc,ND-B16.6,1
alc,ND-B18,1
alc,Ndfip,1
alc,ND-MLRQ,1
alc,Nipped-B,1
alc,NP15.6,1
alc,nrv3,1
alc,nSyb,1
alc,Obp44a,1
alc,ox,1
alc,pAbp,1
alc,Pgi,1
alc,Pgk,1
alc,Pglym78,1
alc,Pis,1
alc,porin,1
alc,PPP1R15,1
alc,PrBP,1
alc,prel,1
alc,Pur-alpha,1
alc,PyK,1
alc,QIL1,1
alc,Rab14,1
alc,Rab7,1
alc,Rack1,1
alc,Rbp1-like,1
alc,Rbp9,1
alc,RFeSP,1
alc,rin,1
alc,ringer,1
alc,Rm62,1
alc,RNASEK,1
alc,roh,1
alc,Rop,1
alc,lncRNA:roX1,1
alc,RpL13,1
alc,RpL13A,1
alc,RpL15,1
alc,RpL18,1
alc,RpL18A,1
alc,RpL21,1
alc,RpL22,1
alc,RpL23A,1
alc,RpL26,1
alc,RpL27,1
alc,RpL27A,1
alc,RpL28,1
alc,RpL3,1
alc,RpL31,1
alc,RpL32,1
alc,RpL35,1
alc,RpL35A,1
alc,RpL39,1
alc,RpL4,1
alc,RpL6,1
alc,RpL7,1
alc,RpL7A,1
alc,RpL8,1
alc,RpL9,1
alc,RpLP0,1
alc,RpLP1,1
alc,RpS10b,1
alc,RpS11,1
alc,RpS12,1
alc,RpS14b,1
alc,RpS15,1
alc,RpS15Aa,1
alc,RpS16,1
alc,RpS17,1
alc,RpS19a,1
alc,RpS2,1
alc,RpS20,1
alc,RpS21,1
alc,RpS24,1
alc,RpS28b,1
alc,RpS29,1
alc,RpS3,1
alc,RpS30,1
alc,RpS4,1
alc,RpS5a,1
alc,RpS6,1
alc,RpS8,1
alc,RpS9,1
alc,Sap47,1
alc,sbb,1
alc,Scsalpha1,1
alc,SelR,1
alc,sesB,1
alc,Sh,1
alc,shi,1
alc,ScsbetaA,1
alc,sky,1
alc,slo,1
alc,Snap25,1
alc,Spn,1
alc,sqd,1
alc,sta,1
alc,stmA,1
alc,su(w[a]),1
alc,Syp,1
alc,Syx17,1
alc,Syx1A,1
alc,Syx6,1
alc,Tctp,1
alc,Tim17b,1
alc,TM4SF,1
alc,Tom20,1
alc,Tpi,1
alc,Tsp42Ej,1
alc,Ubc6,1
alc,Uhg5,1
alc,unc-13,1
alc,Unr,1
alc,UQCR-11,1
alc,UQCR-14,1
alc,UQCR-6.4,1
alc,UQCR-C2,1
alc,UQCR-Q,1
alc,veli,1
alc,Vha13,1
alc,Vha14-1,1
alc,Vha16-1,1
alc,Vha36-1,1
alc,Vha44,1
alc,Vha55,1
alc,Vha68-1,1
alc,VhaAC39-1,1
alc,VhaM9.7-b,1
alc,VhaPPA1-1,1
alc,VhaSFD,1
alc,vih,1
alc,Vps24,1
alc,Vti1a,1
alc,Yeti,1
alc,Yippee,1
Alg-2,CG18766,1
Alg-2,CG5174,1
Alg-2,Pcd,1
Alk,amon,1
Alk,Ank2,1
Alk,aPKC,1
Alk,Appl,1
Alk,brat,1
Alk,brp,1
Alk,Ca-alpha1D,1
Alk,CadN,1
Alk,Cals,1
Alk,CaMKII,1
Alk,CanA-14F,1
Alk,CG10077,1
Alk,CG11000,1
Alk,Dpp10,1
Alk,PAN3,1
Alk,CG12071,1
Alk,CG12531,1
Alk,CG16779,1
Alk,aus,1
Alk,CG2269,1
Alk,CG2852,1
Alk,CG30172,1
Alk,CG31140,1
Alk,CG32809,1
Alk,CG42322,1
Alk,OtopLa,1
Alk,CG42540,1
Alk,CG42748,1
Alk,CG42750,1
Alk,CG43324,1
Alk,Stacl,1
Alk,stol,1
Alk,CG7646,1
Alk,Lrp4,1
Alk,CG9646,1
Alk,CG9919,1
Alk,Cirl,1
Alk,Cow,1
Alk,cpx,1
Alk,lncRNA:CR31451,1
Alk,Cyp1,1
Alk,Df31,1
Alk,Dop2R,1
Alk,dpr7,1
Alk,dpr9,1
Alk,dtn,1
Alk,enc,1
Alk,fax,1
Alk,fne,1
Alk,Gdi,1
Alk,GluClalpha,1
Alk,Hasp,1
Alk,His4r,1
Alk,IA-2,1
Alk,jeb,1
Alk,kis,1
Alk,klar,1
Alk,nAChRalpha5,1
Alk,nAChRalpha6,1
Alk,Nrx-1,1
Alk,Pdcd4,1
Alk,Pdi,1
Alk,Plc21C,1
Alk,PlexA,1
Alk,PPP4R2r,1
Alk,Rab26,1
Alk,Rbp1-like,1
Alk,Rbp9,1
Alk,RhoGAPp190,1
Alk,Ric,1
Alk,Rim,1
Alk,RpLP2,1
Alk,RpS26,1
Alk,RSG7,1
Alk,Rtnl1,1
Alk,SF2,1
Alk,Sh,1
Alk,shi,1
Alk,simj,1
Alk,Snap25,1
Alk,Spn,1
Alk,Spred,1
Alk,unc-104,1
Alk,unc-119,1
Alk,Vap33,1
Alk,X11Lbeta,1
Alk,Ythdc1,1
alpha4GT1,CG17294,1
alpha4GT1,CG42361,1
alpha4GT1,Pgi,1
alpha4GT1,Pis,1
alpha4GT1,Rab3,1
alpha4GT1,TfIIA-S,1
alpha4GT1,veli,1
lncRNA:alphagamma-element:CR32865,CG17272,1
lncRNA:alphagamma-element:CR32865,CG34200,1
lncRNA:alphagamma-element:CR32865,CG40498,1
lncRNA:alphagamma-element:CR32865,CG41128,1
lncRNA:alphagamma-element:CR32865,Ctr9,1
lncRNA:alphagamma-element:CR32865,DnaJ-1,1
lncRNA:alphagamma-element:CR32865,Hr38,1
lncRNA:alphagamma-element:CR32865,Hsc70-4,1
lncRNA:alphagamma-element:CR32865,Hsc70Cb,1
lncRNA:alphagamma-element:CR32865,Hsp23,1
lncRNA:alphagamma-element:CR32865,Hsp26,1
lncRNA:alphagamma-element:CR32865,Hsp68,1
lncRNA:alphagamma-element:CR32865,Hsp83,1
lncRNA:alphagamma-element:CR32865,lncRNA:Hsromega,1
lncRNA:alphagamma-element:CR32865,l(1)G0469,1
lncRNA:alphagamma-element:CR32865,RpL41,1
lncRNA:alphagamma-element:CR32865,Sirup,1
lncRNA:alphagamma-element:CR32865,stv,1
lncRNA:alphagamma-element:CR32865,Syt7,1
lncRNA:alphagamma-element:CR32865,Yeti,1
alpha-Man-Ia,eIF4EHP,1
alpha-Man-Ib,CG42361,1
alphaSnap,Ank2,1
alphaSnap,Appl,1
alphaSnap,Argk1,1
alphaSnap,Atox1,1
alphaSnap,Atpalpha,1
alphaSnap,ATPsynC,1
alphaSnap,ATPsynCF6,1
alphaSnap,ATPsynD,1
alphaSnap,ATPsyndelta,1
alphaSnap,ATPsynE,1
alphaSnap,ATPsynF,1
alphaSnap,ATPsyngamma,1
alphaSnap,ATPsynO,1
alphaSnap,blw,1
alphaSnap,bol,1
alphaSnap,brat,1
alphaSnap,brp,1
alphaSnap,CaMKII,1
alphaSnap,CanA-14F,1
alphaSnap,Cbp53E,1
alphaSnap,Cchl,1
alphaSnap,CG11076,1
alphaSnap,CG11658,1
alphaSnap,CG11752,1
alphaSnap,Pdhb,1
alphaSnap,CG13920,1
alphaSnap,CG14591,1
alphaSnap,CG15628,1
alphaSnap,Apt1,1
alphaSnap,CG2017,1
alphaSnap,CG2269,1
alphaSnap,CG31030,1
alphaSnap,CG31808,1
alphaSnap,CG33199,1
alphaSnap,CG42540,1
alphaSnap,Stacl,1
alphaSnap,CG4612,1
alphaSnap,CG4678,1
alphaSnap,CG6329,1
alphaSnap,CG6330,1
alphaSnap,CG7407,1
alphaSnap,CG7781,1
alphaSnap,CG7990,1
alphaSnap,CG8245,1
alphaSnap,CG9813,1
alphaSnap,comt,1
alphaSnap,Con,1
alphaSnap,COX4,1
alphaSnap,COX5B,1
alphaSnap,COX6B,1
alphaSnap,COX7A,1
alphaSnap,cpx,1
alphaSnap,lncRNA:CR31451,1
alphaSnap,Cyt-c-p,1
alphaSnap,dpr8,1
alphaSnap,eIF4EHP,1
alphaSnap,EMRE,1
alphaSnap,Fie,1
alphaSnap,Frq1,1
alphaSnap,futsch,1
alphaSnap,gammaSnap1,1
alphaSnap,Gapdh1,1
alphaSnap,Gbeta5,1
alphaSnap,Ggamma1,1
alphaSnap,Gpdh1,1
alphaSnap,Gs1,1
alphaSnap,Hasp,1
alphaSnap,Hsp60A,1
alphaSnap,hwt,1
alphaSnap,Idh3b,1
alphaSnap,IscU,1
alphaSnap,kcc,1
alphaSnap,kdn,1
alphaSnap,kek1,1
alphaSnap,Idh3a,1
alphaSnap,Lis-1,1
alphaSnap,MESK2,1
alphaSnap,Mid1,1
alphaSnap,Mlf,1
alphaSnap,mlt,1
alphaSnap,Mnn1,1
alphaSnap,Nca,1
alphaSnap,ND-13B,1
alphaSnap,ND-19,1
alphaSnap,ND-30,1
alphaSnap,ND-42,1
alphaSnap,ND-49,1
alphaSnap,ND-51,1
alphaSnap,ND-ASHI,1
alphaSnap,ND-B22,1
alphaSnap,nrv3,1
alphaSnap,Nrx-1,1
alphaSnap,nSyb,1
alphaSnap,p120ctn,1
alphaSnap,Pdcd4,1
alphaSnap,Pkc53E,1
alphaSnap,PMCA,1
alphaSnap,porin,1
alphaSnap,pum,1
alphaSnap,Pur-alpha,1
alphaSnap,Pvf3,1
alphaSnap,PyK,1
alphaSnap,qvr,1
alphaSnap,Rab3,1
alphaSnap,RFeSP,1
alphaSnap,Rim,1
alphaSnap,RNASEK,1
alphaSnap,roh,1
alphaSnap,Rop,1
alphaSnap,RpL13A,1
alphaSnap,RpL21,1
alphaSnap,RpL26,1
alphaSnap,RpL27A,1
alphaSnap,RpLP1,1
alphaSnap,RpS11,1
alphaSnap,RpS12,1
alphaSnap,RpS15,1
alphaSnap,RpS20,1
alphaSnap,RpS21,1
alphaSnap,RpS24,1
alphaSnap,RpS26,1
alphaSnap,RpS3A,1
alphaSnap,Sap47,1
alphaSnap,Scsalpha1,1
alphaSnap,SdhC,1
alphaSnap,SdhD,1
alphaSnap,sesB,1
alphaSnap,shi,1
alphaSnap,sif,1
alphaSnap,Snap25,1
alphaSnap,St3,1
alphaSnap,sta,1
alphaSnap,stmA,1
alphaSnap,Syt1,1
alphaSnap,Syx1A,1
alphaSnap,Syx6,1
alphaSnap,Teh1,1
alphaSnap,TM4SF,1
alphaSnap,Tom20,1
alphaSnap,Tsp42Ej,1
alphaSnap,UQCR-11,1
alphaSnap,UQCR-C1,1
alphaSnap,UQCR-C2,1
alphaSnap,Vha13,1
alphaSnap,Vha14-1,1
alphaSnap,Vha36-1,1
alphaSnap,Vha44,1
alphaSnap,Vha68-1,1
alphaSnap,VhaAC39-1,1
alphaSnap,ATP6AP2,1
alphaSnap,VhaSFD,1
alpha-Spec,beta-Spec,1
alpha-Spec,CG3262,1
alpha-Spec,Gdi,1
alphaTub84B,ATPsynE,1
alphaTub84B,ATPsynO,1
alphaTub84B,awd,1
alphaTub84B,betaTub56D,1
alphaTub84B,blw,1
alphaTub84B,cathD,1
alphaTub84B,CG10077,1
alphaTub84B,CG11267,1
alphaTub84B,CG14757,1
alphaTub84B,CG14817,1
alphaTub84B,HINT1,1
alphaTub84B,CG33181,1
alphaTub84B,CG3662,1
alphaTub84B,CG3793,1
alphaTub84B,CG44242,1
alphaTub84B,CG5065,1
alphaTub84B,CG6180,1
alphaTub84B,CG7582,1
alphaTub84B,CG9328,1
alphaTub84B,CNBP,1
alphaTub84B,COX5B,1
alphaTub84B,COX7C,1
alphaTub84B,ctp,1
alphaTub84B,Cyp1,1
alphaTub84B,eEF1alpha1,1
alphaTub84B,eEF1alpha2,1
alphaTub84B,eEF1beta,1
alphaTub84B,eEF1gamma,1
alphaTub84B,eIF3f1,1
alphaTub84B,eIF3h,1
alphaTub84B,eIF3m,1
alphaTub84B,Eip75B,1
alphaTub84B,Fkbp12,1
alphaTub84B,Glut4EF,1
alphaTub84B,His4r,1
alphaTub84B,Hsc70-3,1
alphaTub84B,Hsp60A,1
alphaTub84B,levy,1
alphaTub84B,Mnn1,1
alphaTub84B,mRpS25,1
alphaTub84B,Msp300,1
alphaTub84B,Nacalpha,1
alphaTub84B,nAChRalpha5,1
alphaTub84B,ND-39,1
alphaTub84B,ND-ACP,1
alphaTub84B,ND-B12,1
alphaTub84B,ND-B15,1
alphaTub84B,ND-PDSW,1
alphaTub84B,Neb-cGP,1
alphaTub84B,Rack1,1
alphaTub84B,ringer,1
alphaTub84B,RpL10Ab,1
alphaTub84B,RpL12,1
alphaTub84B,RpL13,1
alphaTub84B,RpL13A,1
alphaTub84B,RpL14,1
alphaTub84B,RpL17,1
alphaTub84B,RpL18,1
alphaTub84B,RpL18A,1
alphaTub84B,RpL21,1
alphaTub84B,RpL23A,1
alphaTub84B,RpL26,1
alphaTub84B,RpL27,1
alphaTub84B,RpL28,1
alphaTub84B,RpL30,1
alphaTub84B,RpL31,1
alphaTub84B,RpL32,1
alphaTub84B,RpL34a,1
alphaTub84B,RpL34b,1
alphaTub84B,RpL35,1
alphaTub84B,RpL35A,1
alphaTub84B,RpL36A,1
alphaTub84B,RpL39,1
alphaTub84B,RpL4,1
alphaTub84B,RpL40,1
alphaTub84B,RpL41,1
alphaTub84B,RpL5,1
alphaTub84B,RpL6,1
alphaTub84B,RpL7,1
alphaTub84B,RpL7A,1
alphaTub84B,RpL8,1
alphaTub84B,RpL9,1
alphaTub84B,RpLP0,1
alphaTub84B,RpLP1,1
alphaTub84B,RpS10b,1
alphaTub84B,RpS11,1
alphaTub84B,RpS12,1
alphaTub84B,RpS13,1
alphaTub84B,RpS14a,1
alphaTub84B,RpS15,1
alphaTub84B,RpS15Aa,1
alphaTub84B,RpS16,1
alphaTub84B,RpS17,1
alphaTub84B,RpS19a,1
alphaTub84B,RpS2,1
alphaTub84B,RpS20,1
alphaTub84B,RpS21,1
alphaTub84B,RpS23,1
alphaTub84B,RpS24,1
alphaTub84B,RpS25,1
alphaTub84B,RpS26,1
alphaTub84B,RpS27A,1
alphaTub84B,RpS28b,1
alphaTub84B,RpS29,1
alphaTub84B,RpS3,1
alphaTub84B,RpS30,1
alphaTub84B,RpS3A,1
alphaTub84B,RpS4,1
alphaTub84B,RpS5a,1
alphaTub84B,RpS6,1
alphaTub84B,RpS8,1
alphaTub84B,RpS9,1
alphaTub84B,Sirup,1
alphaTub84B,Sumo,1
alphaTub84B,Sod2,1
alphaTub84B,Ssb-c31a,1
alphaTub84B,sta,1
alphaTub84B,Syp,1
alphaTub84B,Tctp,1
alphaTub84B,TM4SF,1
alphaTub84B,unc-13,1
alphaTub84B,UQCR-Q,1
alphaTub84D,ATPsynB,1
alphaTub84D,ATPsynC,1
alphaTub84D,ATPsynCF6,1
alphaTub84D,ATPsynD,1
alphaTub84D,ATPsyndelta,1
alphaTub84D,ATPsynE,1
